Unnamed: 0,Museum Name,Exhibition Year,Exhibition Title,Exhibition Introduction,Duration of exhibition
147.0,Synagogue,2024.0,Permanent exhibition,"synagogue groningen stimulates active involvement in the jewish culture and history of the city of groningen the region and the border region with east friesland the permanent exhibition invites you to become acquainted with the stories that connect history and current events with digital storytelling personal stories come to life

 

the jewish rituals customs and festivals form a common thread through the building diy objects allow you to interactively experience why shabbat is celebrated weekly what passover and hanukkah mean and how the dietary laws of kashrut ensure a kosher jewish household

​

naturally the special architecture and the remarkable history of the building are highlighted in the audio tour bertien minco takes you along the moments in her family history in which the synagogue in the folkingestraat and the jewish community in groningen are present

the synagogue is naturally a place of remembrance as well as a lively place for cultural activities and an educational center about jewish religion and customs of course the jewish community holds shul here

​

in collaboration with the oude groninger kerken foundation the owner of the building the structural adjustment of the building was completed in 2021 after that the realization of the permanent exhibition was completed a longstanding wish of the synagogue groningen and the dutchisraelite municipality of groningen

historian and exhibition maker willy van der schuit worked out designed and realized the plans together with design collective groningen consisting of studio eye candy 212 fahrenheit opmaat3d and jzprodo the new interior has become part of the striking monument the permanent exhibition a source for further exploration of the rich history of jewish groningen
naturally the special architecture and remarkable history of the building are highlighted in the audio tour  bertien minco takes you along the moments in her family history when the synagogue in the folkingestraat or the jewish community in groningen was present

​

place of meeting

the synagogue is naturally a place of remembrance as well as a lively place for cultural activities and an educational center about jewish culture religion and history at the same time the synagogue is also used as a shul of the jewish community of groningen
about the creators of the exhibition

in collaboration with the oude groninger kerken foundation the owner of the building the architectural adaptation of the synagogue was completed in 2021 after that the realization of the permanent exhibition was completed a longstanding wish of the board of the synagogue groningen and the jewish community of groningen

historian and exhibition maker willy van der schuit  has worked out designed and realized the plans together with design collective groningen consisting of studio eye candy 212 fahrenheit opmaat3d and jzprodo the new interior has become part of the striking monument the permanent exhibition a source for further exploration of the rich history of jewish groningen

the folkingestraat synagoge foundation would like to thank the foundations donors and financiers who have made possible the realization of the museum layout of synagogue groningen ",##
148.0,Synagogue,2024.0,"A Dutch Lawrence of Arabia?
Jacob Israël de Haan - A man of contradictions and controversies","jacob israël de haan a man with many faces and even more stories from being the son of a jewish cantor in smilde nearby groningen he made it to becoming a journalist poet writer teacher ánd lawyer he was the author of the first dutch autobiographical homosex ual novel despite his early death de haan was only 42 he left a lasting impression in many circles in 1919 he went to palestine where exactly one hundred years ago he was murdered because of his sharp criticism on political zionism this exhibition is dedicated to the man said to be for some a ‘dutch lawrence of arabia’

 

this exhibition intends to bring a lost and forgotten world back to life you experience the surprising turbulent and multifaceted mandate palestine through the eyes of jacob israël de haan and the lens of his contemporary frank scholten the story of de haans life is told from an artistic historic and political perspective come to this exhibition and find out how de haan was and continues to be of importance for many people
this exhibition was set up in cooperation with the university of groningen public engagement seed project  the middle eastern studies program

the permanent exhibition shares the story of almost five centuries of jewish history in groningen learn about the jewish religion the torah and tradition or discover the meaning of ritual cleansing in the mikveh

stories about ordinary and extraordinary jewish groningen residents play an important role in our exhibition hear how jewish groningen residents talk about their own lives about their family the significance of the synagogue but also about the holocaust about poverty in the 19th century about caring for each other but also about special people such as aletta jacobs and jozef israëls we also present stories about jewish groningen industrialists such as the dry and wet polak did you know for example that orange juice was invented in groningen by calmer polak get to know jewish culture and history in synagogue groningen",2024.6-2024.10
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
